adjusted_date,mean_pos_sentiment,mean_neg_sentiment,mean_neutral_sentiment,mean_pos_preamble_sentiment,mean_neg_preamble_sentiment,mean_neutral_preamble_sentiment
2/9/20,0.03986377,0.46832484,0.49181136,0.04422186,0.053903125,0.90187496
2/9/21,0.025017260100000004,0.7153568633333333,0.25962586866666665,0.021249770133333335,0.7446234533333334,0.23412678
20/1/21,0.031143995,0.03555637,0.9332996,0.025106074,0.035528727,0.93936515
20/1/24,0.85312456,0.07945048,0.06742498,0.8350616,0.07788284,0.087055504
20/10/22,0.024738886999999998,0.95516443,0.020096711,0.0980040595,0.8568610999999999,0.045134849000000005
20/11/20,0.9322727,0.010034586,0.057692748,0.9176547,0.010313209,0.07203211
20/11/21,0.01820425,0.8402964,0.14149946,0.012331489,0.8708833,0.11678524
20/11/23,0.0165822775,0.8461895349999999,0.1372282,0.016560922999999998,0.80741235,0.17602671
20/12/21,0.007585392200000001,0.97111328,0.021301291,0.00777327685,0.97140948,0.020817210000000003
20/12/22,0.05914655,0.3621474,0.5787061,0.08846761,0.111413226,0.80011916
20/12/23,0.018836351,0.8805152,0.10064837,0.015831245,0.8836531,0.10051568
20/2/21,0.090796016,0.32528946,0.5839145,0.057287794,0.06255677,0.8801554
20/2/24,0.13639064,0.07578099,0.7878283,0.09986851,0.10416124,0.79597026
20/3/20,0.01191447075,0.8817829500000001,0.106302545,0.0120523263,0.825251575,0.16269612
20/3/21,0.12246358,0.055161558,0.8223748,0.05096359,0.12190818,0.82712823
20/3/23,0.0378921,0.92173177,0.040376168,0.048821587,0.899943,0.051235385
20/3/24,0.116047515,0.53669695,0.347255575,0.07034107,0.36599705,0.56366186
20/4/21,0.11462196,0.137208525,0.7481694750000001,0.08375186800000001,0.11969786800000001,0.7965503
20/4/22,0.2279450685,0.461161903,0.310893025,0.1032742585,0.46871956950000004,0.42800616999999996
20/4/23,0.08431970450000001,0.31030715000000003,0.60537314275,0.035769881749999996,0.34494306150000004,0.6192870567500001
20/4/24,0.671485435,0.018443163,0.310071407,0.5900540000000001,0.0195920225,0.39035397499999996
20/5/20,0.08316229,0.1689457415,0.747892015,0.075291755,0.236656346,0.68805186
20/5/21,0.717700175,0.0149247245,0.267375015,0.52627488,0.0135375815,0.460187515
20/5/22,0.09472062,0.22895189500000002,0.67632745,0.07232801999999999,0.20817588,0.7194960800000001
20/7/20,0.071081677,0.3693861923333333,0.55953214,0.07671897583333333,0.3563338946666667,0.566947161
20/7/23,0.42660128666666663,0.515359788,0.05803892766666666,0.63897031,0.3023331593333333,0.058696536333333334
20/7/24,0.068199172,0.35601589,0.57578495,0.047137428,0.237392467,0.715470105
20/8/21,0.1149812445,0.4802509445,0.40476777,0.20145738100000002,0.48512310399999997,0.31341953699999997
20/8/24,0.37859306,0.09828063000000001,0.5231263500000001,0.31480351500000003,0.10679495,0.578401525
20/9/22,0.065818205,0.050076794,0.884105,0.04277494,0.041801557,0.9154235
20/9/23,0.0202825675,0.94531563,0.034401778,0.018454850000000002,0.941729975,0.0398151965
21/1/22,0.06669142,0.62598115,0.30732745,0.07133667,0.25799313,0.6706703
21/1/23,0.028924478,0.61790675,0.35316885,0.027738843,0.2637949,0.70846623
21/10/21,0.95096403,0.025105175,0.023930779,0.942032,0.019526748,0.038441326
21/11/19,0.0862056325,0.22063614,0.69315823,0.042747995,0.1224770185,0.834774985
21/12/20,0.043830949,0.74061955,0.215549461,0.0955272725,0.546944435,0.35752825499999996
21/12/22,0.04327119766666667,0.26306903333333337,0.69365979,0.03216694433333333,0.25222710833333334,0.7156059300000001
21/2/24,0.21164747,0.013807379,0.7745452,0.1374849,0.012198715,0.8503164
21/4/21,0.4276212,0.010328787,0.56205004,0.3091251,0.010052228,0.6808227
21/4/22,0.17525132575000002,0.383156503125,0.4415922075,0.10112174325,0.3512246515,0.5476536085
21/5/22,0.09591733,0.47782174,0.426261,0.07521587,0.09381473,0.8309694
21/5/24,0.019125948,0.76737297,0.21350107,0.028513895,0.5782096,0.39327645
21/6/22,0.043620889999999996,0.467509945,0.48886917500000004,0.037930585,0.5441262450000001,0.41794325
21/6/23,0.7040947,0.0300798,0.26582545,0.6639677,0.021610519,0.31442168
21/6/24,0.17605984,0.010244071,0.8136961,0.12077578,0.009673033,0.8695512
21/7/22,0.37402201100000004,0.4480052783333333,0.1779727223333333,0.3752273036666667,0.492984866,0.13178781866666667
21/8/21,0.65919554,0.1885378,0.15226667,0.15822482,0.6477707,0.19400446
21/8/24,0.009892401,0.9605191,0.029588595,0.012145327,0.9531045,0.034750283
21/9/20,0.051000566750000004,0.4511354575,0.49786398499999995,0.04327465275,0.43159812000000003,0.52512722
22/1/20,0.07078728449999999,0.48029374924999996,0.448918965,0.08602040300000001,0.4745119445,0.4394676515
22/1/24,0.016902082,0.86795205,0.115145855,0.025567735,0.7726308,0.20180148
22/10/20,0.12926917500000001,0.025691184000000002,0.8450396499999999,0.156552418,0.0138041945,0.8296434
22/10/21,0.019963507,0.883189,0.09684747,0.019356176,0.86771655,0.11292729
22/10/22,0.57882707,0.355638593,0.065534329,0.530766505,0.37486895200000003,0.094364545
22/11/19,0.40099382,0.011380956,0.58762527,0.2445148,0.0105686,0.7449166
22/11/22,0.010753054,0.89924985,0.089997195,0.01129129,0.87598,0.1127287
22/11/23,0.013015329,0.95816666,0.02881808,0.0108894585,0.95882004,0.030290456
22/12/20,0.3380648375,0.18749745150000002,0.47443767,0.164492088,0.129555633,0.70595232
22/12/21,0.1564964125,0.3718489615,0.471654605,0.092801933,0.3734216425,0.533776405
22/12/22,0.0160336885,0.917111635,0.0668547195,0.0173295693,0.8752378350000001,0.107432692
22/12/23,0.18244239750000002,0.6033929149999999,0.214164685,0.19134306350000002,0.52263948,0.28601746
22/2/21,0.12555125,0.033202644,0.84124607,0.14361165,0.022624588,0.8337638
22/2/22,0.015601887,0.89740336,0.08699472,0.017632207,0.8838438,0.098524064
22/2/23,0.623323055,0.190683647,0.18599331,0.5669866299999999,0.2253062355,0.20770714499999998
22/2/24,0.04576993,0.8931469,0.06108317,0.024850948,0.9329034,0.04224558
22/3/21,0.033445645,0.22910291,0.73745143,0.023815008,0.101233065,0.87495196
22/3/22,0.41955344,0.010089306999999999,0.5703573,0.34181706,0.009952563,0.64823035
22/4/21,0.12300253,0.023509037,0.8534884,0.17710714,0.01741403,0.8054789
22/4/22,0.009457707,0.92197937,0.068562865,0.0090395715,0.9159806,0.07497979
22/4/24,0.009476639,0.9571665,0.033356864,0.010490641,0.9340853,0.055424076
22/5/20,0.035876315,0.29083812,0.67328554,0.029732041,0.15657884,0.8136891
22/6/20,0.018835885,0.7286842,0.25247988,0.022277137,0.5933087,0.38441405
22/6/22,0.0418699755,0.43821484899999996,0.519915185,0.0267813935,0.414883712,0.5583348850000001
22/6/23,0.69341296,0.009957768,0.29662922,0.56861013,0.012135683,0.41925415
22/7/20,0.048160430000000004,0.45788997,0.4939496,0.06798073199999999,0.1992920935,0.732727175
22/7/21,0.1261039404,0.0205130546,0.8533830099999999,0.1114152428,0.023560511200000002,0.8650242260000001
22/7/22,0.008004647,0.97137445,0.020620875,0.0087700775,0.96988374,0.02134621
22/7/24,0.229759685,0.126809299,0.64343102,0.274805635,0.043346813000000005,0.68184753
22/8/21,0.03059027,0.3784904,0.5909194,0.03140226,0.44235477,0.526243
22/8/24,0.06618472,0.7634336,0.1703817,0.08919208,0.7249676,0.1858404
22/9/20,0.03186906,0.028356561,0.93977433,0.030382179,0.023275869,0.946342
22/9/22,0.27561238,0.010192882,0.7141947,0.30223542,0.00922034,0.6885442
22/9/23,0.040127331,0.453603735,0.50626895,0.064605208,0.40243887500000003,0.532955925
23/1/20,0.313633561,0.5961960803333334,0.09017039033333334,0.282762412,0.5723981713333334,0.14483940333333334
23/1/21,0.007017348,0.97142845,0.02155421,0.00704817,0.96922886,0.023723004
23/1/23,0.7360029,0.007047135,0.25694993,0.68147755,0.00755954,0.31096292
23/1/24,0.08872837,0.5932459,0.31802568,0.06935436,0.65068537,0.27996022
23/10/23,0.077063907,0.74907418,0.173861855,0.08894175200000001,0.581478165,0.329580055
23/11/21,0.24628311,0.010944866,0.74277204,0.20592198,0.011040847,0.78303725
23/11/22,0.024780039,0.33801207,0.63720787,0.021025745,0.2752049,0.7037694
23/12/20,0.022557959,0.8630938,0.11434827,0.024929855,0.8131953,0.16187482
23/12/21,0.09540518533333332,0.46049169233333337,0.4441031066666667,0.10745484066666668,0.4547085606666667,0.43783657
23/12/22,0.037507076,0.61221164,0.35028127,0.03187861,0.6428448,0.3252766
23/2/22,0.5047836,0.009709506,0.48550695,0.348702,0.009941461,0.6413565
23/2/23,0.9468376,0.016341502,0.03682095,0.93617696,0.016700596,0.047122397
23/3/20,0.020860545,0.91439426,0.064745165,0.026636707,0.8522779,0.12108543
23/3/21,0.020812758,0.5528122799999999,0.42637497500000004,0.019940592,0.548139285,0.43192016
23/3/22,0.011154729,0.9641717,0.024673596,0.012043806,0.96226525,0.025690852
23/3/24,0.096419954,0.32699693,0.576583115,0.064869219,0.46831557999999995,0.466815175
23/4/20,0.040899992,0.05334283,0.90575725,0.033499893,0.058229227,0.90827084
23/4/21,0.16643265,0.14276169,0.6908057,0.14288314,0.052590407,0.8045265
23/4/24,0.011931786,0.9418688799999999,0.04619932,0.01062259825,0.938993235,0.050384151
23/5/20,0.027166607,0.27721503,0.6956184,0.023686662,0.19289461,0.7834187
23/5/21,0.06151556,0.20870611,0.72977835,0.044067327,0.068498135,0.88743454
23/5/24,0.93956506,0.025858054,0.034576915,0.9262221,0.021100316,0.052677672
23/6/21,0.013617342,0.9377691,0.04861354,0.028585708,0.8532505,0.11816376
